method,space,clone,w2_raw_mean,w2_raw_std,w2_scaled_mean,n_runs,clone_size_src,clone_size_tgt,clone_size_d6,dominant_fate,multipotency,pseudotime_spread,clone_size_d4,initial_var_dm,initial_var_pc
DeepRUOT,pc30,Clone_4683,12.095204716062613,0.09774864992524682,12.095204716062613,4,1,36,36,Erythroid,3,0.08348765003611086,1,,
DeepRUOT,pc30,Clone_4774,16.398005235846796,0.3185885720959529,16.398005235846796,4,12,10,10,Neutrophil,2,0.05335751573019172,12,3.799525885687359,11.968227690319242
DeepRUOT,pc30,Clone_478,7.644659109471046,0.2977129919081127,7.644659109471046,4,2,20,20,undiff,0,0.005217821387869499,2,0.030646718481618086,7.412988228499486
DeepRUOT,pc30,Clone_4948,11.68071945531696,0.20372849540128307,11.68071945531696,4,27,17,17,Monocyte,2,0.14859350629385978,27,3.57026365785626,15.907369625636797
DeepRUOT,pc30,Clone_4968,17.118253814954215,0.9170969384543003,17.118253814954215,4,8,30,30,Monocyte,2,0.10429341441030007,8,0.5435719615590234,4.13910423885042
DeepRUOT,pc30,Clone_4996,16.217162628964026,0.551538975782511,16.217162628964026,4,14,10,10,Neutrophil,1,0.07107146688614559,14,7.954690681829848,12.909653109980116
DeepRUOT,pc30,Clone_5034,11.032784033337208,0.43810139942772425,11.032784033337208,4,4,21,21,Baso,1,0.159610443251006,4,0.12845476877794174,6.51458597028454
DeepRUOT,pc30,Clone_5046,11.643112445162641,0.26650246354482193,11.643112445162641,4,2,25,25,Monocyte,2,0.036544332378646176,2,0.045417112350472855,3.935035469412358
DeepRUOT,pc30,Clone_5198,8.550648148044981,0.11313600460577981,8.550648148044981,4,5,15,15,Baso,2,0.07567549446073076,5,0.8724133041043036,8.464522614417485
DeepRUOT,pc30,Clone_5252,6.63855313550488,0.08668194496685873,6.63855313550488,4,9,21,21,undiff,0,0.014748342389116705,9,0.31226500236551347,7.85288886189962
DeepRUOT,pc30,Clone_5287,17.432666051164478,0.3760641098669616,17.432666051164478,4,3,19,19,Monocyte,1,0.04374899620840231,3,0.0590240697163808,2.86214589353189
DeepRUOT,pc30,Clone_5404,15.184942805415464,0.8010744070141802,15.184942805415464,4,23,33,33,Monocyte,2,0.05720455621213418,23,3.2381705817300763,14.366611171892627
DeepRUOT,pc30,Clone_5480,23.591565822712198,0.3019219839261789,23.591565822712198,4,10,16,16,Monocyte,3,0.12649564163123084,10,7.337588514932368,18.383384883823638
DeepRUOT,pc30,Clone_5483,8.200934281453161,0.34726519702171604,8.200934281453161,4,7,31,31,Baso,2,0.09449253928666737,7,0.04005269263211243,3.614142967506261
DeepRUOT,pc30,Clone_5487,17.097418193105693,2.4476995166927487,17.097418193105693,4,11,10,10,Mast,1,0.04127145001699628,11,0.7283743790979443,9.897448906559015
DeepRUOT,pc30,Clone_5518,8.428158835963332,0.32001787082672395,8.428158835963332,4,4,17,17,undiff,0,0.014316176176095553,4,0.011291597163589453,2.3765065038163797
DeepRUOT,pc30,Clone_5523,10.491072188034963,0.4521622788279855,10.491072188034963,4,2,19,19,undiff,0,0.0050717912745230735,2,0.0014205264430334596,9.100217444356625
DeepRUOT,pc30,Clone_5526,16.81800257654902,0.25421241237096237,16.81800257654902,4,3,17,17,Monocyte,1,0.031230358387934264,3,0.03602799911927636,5.257854544433243
DeepRUOT,pc30,Clone_569,13.920058807025455,0.6479056986756353,13.920058807025455,4,3,19,19,Monocyte,1,0.05450518504582877,3,0.07908025592995396,5.453396173682699
DeepRUOT,pc30,Clone_5717,9.250857187518154,0.045934052609711645,9.250857187518154,4,3,37,37,Mast,2,0.11087369308289872,3,0.8247957661025747,5.866889794030414
DeepRUOT,pc30,Clone_5748,9.7400498439531,0.45550275306604093,9.7400498439531,4,5,26,26,undiff,0,0.032069898139824284,5,0.034482824066289844,7.943323453209238
DeepRUOT,pc30,Clone_5791,13.236169223413109,0.2941838861261831,13.236169223413109,4,21,21,21,Baso,3,0.1665301798686713,21,4.142258093309941,17.87387451481119
DeepRUOT,pc30,Clone_5793,7.230416338146536,0.4410359062967033,7.230416338146536,4,8,12,12,Meg,1,0.05049900483188226,8,1.3444364651155936,5.807091296949124
DeepRUOT,pc30,Clone_5842,18.396023156692877,1.2984488557594058,18.396023156692877,4,11,31,31,Meg,1,0.21745360025943325,11,0.8956015221870341,8.828171208356217
DeepRUOT,pc30,Clone_685,11.029349863111547,0.17049618987340323,11.029349863111547,4,21,18,18,Monocyte,2,0.0948658829099985,21,2.2438547105633093,9.754974854131712
DeepRUOT,pc30,Clone_722,8.791408366177404,0.2401630609165514,8.791408366177404,4,2,18,18,undiff,0,0.03728958569635448,2,0.014897505819378041,5.770397204110029
DeepRUOT,pc30,Clone_766,18.21806561978007,0.26203212149394967,18.21806561978007,4,38,37,37,Neutrophil,2,0.1210815502835224,38,3.508582348949434,9.398724839588569
DeepRUOT,pc30,Clone_777,15.35694536554928,0.21780599324069733,15.35694536554928,4,1,22,22,Erythroid,2,0.17489720952718177,1,,
DeepRUOT,pc30,Clone_862,7.943336511140351,0.25492362679658453,7.943336511140351,4,3,21,21,undiff,0,0.030167572564979702,3,0.026815525245022287,6.807423705182
DeepRUOT,pc30,Clone_961,16.85119746981821,0.23792298161661984,16.85119746981821,4,1,23,23,Monocyte,1,0.052456917900614165,1,,
DeepRUOT,pc30,Clone_965,11.887265577680111,0.9342479838317029,11.887265577680111,4,9,11,11,Neutrophil,1,0.04335901937142737,9,0.32812961290615106,4.715085674223594
DeepRUOT,pc30,Clone_971,17.232109243286544,0.8190007352432411,17.232109243286544,4,3,29,29,Monocyte,2,0.06889340954070368,3,0.15478277288639583,18.18883813482805
MIOFlow,dm10,Clone_1099,0.009176927496751532,0.000507458154678804,,3,9,47,47,Neutrophil,1,0.053959359129898465,9,0.29777317698898875,3.337828069267898
MIOFlow,dm10,Clone_123,0.005612279936254033,0.0007502434035122756,,3,5,20,20,Monocyte,2,0.15722704683732244,5,0.037467114762215085,6.415137112580283
MIOFlow,dm10,Clone_1258,0.0067698877258963,0.0008080441730373256,,3,3,22,22,Mast,2,0.09900429193938569,3,20.624729215903553,26.133309849855884
MIOFlow,dm10,Clone_1301,0.004309403713052233,0.001740895541035526,,3,4,30,30,Monocyte,1,0.03793767532434031,4,0.06186000294475383,6.19803119852318
MIOFlow,dm10,Clone_1305,0.008149673977926066,0.0013037104724325911,,3,5,28,28,Meg,1,0.0179797039386251,5,0.5550304759957555,26.428597456370337
MIOFlow,dm10,Clone_1370,0.0016278636040802,0.00042933216771643025,,3,12,19,19,Baso,1,0.03926130705362045,12,0.3240291367958321,8.369059259531936
MIOFlow,dm10,Clone_1404,0.004934244484210534,0.0016716247905254685,,3,3,27,27,Monocyte,1,0.04995117992427936,3,0.00964406749029162,8.884967276354372
MIOFlow,dm10,Clone_1440,0.0043893287655127,0.001673835888974012,,3,16,18,18,undiff,0,0.07226473897493672,16,0.22763692122432397,7.619776527099585
MIOFlow,dm10,Clone_1479,0.008409954577501466,0.00015381229092440183,,3,7,17,17,Mast,2,0.1370584143059133,7,0.5230322542383166,7.563059149692875
MIOFlow,dm10,Clone_1562,0.007217594151957067,0.0013029975366705433,,3,2,23,23,Monocyte,1,0.041945954015674455,2,0.01161538143916909,3.522021547191701
MIOFlow,dm10,Clone_17,0.005159013524018833,0.0019150860242164666,,3,4,22,22,Mast,1,0.06494028098519304,4,0.6844030529191332,19.73125013077922
MIOFlow,dm10,Clone_1967,0.0039392443896530665,0.002006163038050627,,3,3,26,26,Monocyte,1,0.03640561259918894,3,0.020713241978456087,2.9477736277230657
MIOFlow,dm10,Clone_1972,0.007802039319485701,0.0010154394520274503,,3,7,13,13,Baso,2,0.13725123613922102,7,2.675025161902477,10.49052026525043
MIOFlow,dm10,Clone_1998,0.007170890471269599,0.0008166146889198864,,3,10,23,23,Monocyte,2,0.1423182842137415,10,6.949860529104069,30.72852575861241
MIOFlow,dm10,Clone_2039,0.005079703588142467,0.0007967587726217343,,3,19,29,29,Monocyte,2,0.12277062374618217,19,2.7557158962022528,11.681538709433966
MIOFlow,dm10,Clone_2094,0.006832668498144633,0.0023440249231065336,,3,7,23,23,Baso,2,0.05430278738110706,7,3.8538178110131516,17.04827261695845
MIOFlow,dm10,Clone_2109,0.007599257997395001,0.0005686679365361493,,3,3,18,18,Baso,1,0.07032339916594173,3,2.974747834495287,13.592385899152859
MIOFlow,dm10,Clone_2111,0.004615308077908466,0.0006032066878032061,,3,18,20,20,Neutrophil,2,0.08078452418450575,18,1.6119604989013196,7.8044678698900904
MIOFlow,dm10,Clone_2272,0.0057039364305742,0.0017522109450457326,,3,5,23,23,Baso,2,0.12222408058193349,5,0.2346137980849938,4.667298953752019
MIOFlow,dm10,Clone_2281,0.008428783540204732,0.0013138035896669716,,3,2,20,20,Monocyte,1,0.06649945459192291,2,0.026005285019009235,1.8566046229902842
MIOFlow,dm10,Clone_2387,0.006358988379490334,0.0017490674248478487,,3,2,32,32,Monocyte,1,0.045202805437437966,2,0.12215015208036642,6.436911044268188
MIOFlow,dm10,Clone_2407,0.004925056478832734,0.002498460860601627,,3,2,27,27,Monocyte,2,0.030209314460111863,2,0.0363670033133063,2.9163751445345993
MIOFlow,dm10,Clone_2445,0.005627717278740033,0.0016142305279053246,,3,4,18,18,undiff,0,0.03277816679819855,4,0.24408911927943375,7.960521955494343
MIOFlow,dm10,Clone_2585,0.0074519825566151,0.001312056040277839,,3,5,26,26,Baso,1,0.06257724589752804,5,0.4887596739832424,9.400750433049533
MIOFlow,dm10,Clone_2712,0.008313675596082632,0.002514771779778218,,3,3,20,20,Monocyte,1,0.05421281879936427,3,0.08668884255758623,4.541710583071635
MIOFlow,dm10,Clone_2735,0.008520705317200967,0.0009640431471651824,,3,20,10,10,Monocyte,2,0.16732301294620547,20,4.610536081132733,13.558797550667286
MIOFlow,dm10,Clone_2768,0.003476472255109433,0.00036317017139570607,,3,3,33,33,Baso,3,0.05223903918151864,3,0.28138516443175327,10.327101976518657
MIOFlow,dm10,Clone_3083,0.005319916402076633,0.0012248526228397412,,3,3,28,28,Monocyte,1,0.021268575073960266,3,0.029011129114977947,4.9845196559107965
MIOFlow,dm10,Clone_3250,0.01942943191061953,0.001284110700390069,,3,5,84,84,Meg,3,0.21489887254115192,5,0.7386909921268279,13.510531343329792
MIOFlow,dm10,Clone_3269,0.010554530077161966,0.0018899605858491441,,3,3,48,48,Mast,2,0.06774750030996113,3,0.2311131219726578,5.349833431922124
MIOFlow,dm10,Clone_3330,0.006779990013289633,0.0014835027177289661,,3,18,22,22,Neutrophil,2,0.08219859655244563,18,1.141745852155684,5.62091920165215
MIOFlow,dm10,Clone_3336,0.0031212836522536667,0.0010261977386762388,,3,11,14,14,Neutrophil,1,0.02905610200385194,11,0.37168596294169925,4.9470671507570785
MIOFlow,dm10,Clone_3349,0.005503379972288867,0.0014243928205592846,,3,2,33,33,Monocyte,3,0.08510469065270893,2,0.007409246483237295,2.9855483489218093
MIOFlow,dm10,Clone_3391,0.0072020398758659,0.0017361701249462476,,3,2,20,20,Baso,1,0.049304815246206155,2,0.0031898759376497443,10.516659247656612
MIOFlow,dm10,Clone_3438,0.006546163345183366,0.0006411708307164084,,3,31,60,60,Monocyte,2,0.05403636556885514,31,1.8515856965966984,9.24900737000312
MIOFlow,dm10,Clone_3522,0.0082187692406658,0.0014443912938412104,,3,6,41,41,Neutrophil,2,0.13405377074455824,6,0.7101373222154671,3.497397656656704
MIOFlow,dm10,Clone_358,0.004287743475371766,0.0008117591701551115,,3,9,18,18,undiff,0,0.021143447576289647,9,0.12479959213126325,3.8640199482448963
MIOFlow,dm10,Clone_3585,0.006197816036204434,0.0022652576368669664,,3,6,70,70,Baso,3,0.06845826625704189,6,2.5918908186280167,7.57290917923037
MIOFlow,dm10,Clone_3619,0.006276285467692134,0.0013632786025749716,,3,2,24,24,Monocyte,1,0.03402846784521976,2,0.018038181964413612,6.091645300053623
MIOFlow,dm10,Clone_3682,0.0077016800403653,0.0012283139042827003,,3,9,55,55,Baso,3,0.06771963051087009,9,0.32762931265207107,5.171878406383085
MIOFlow,dm10,Clone_3718,0.003948634196752267,0.002132246849000808,,3,4,29,29,undiff,0,0.021676354425988455,4,0.022966480440644012,5.791671691579242
MIOFlow,dm10,Clone_3736,0.006028608341366433,0.00040467906322386724,,3,9,13,13,Monocyte,1,0.023466874751066718,9,1.7376384028382348,14.794947589668128
MIOFlow,dm10,Clone_374,0.006571522182373033,0.0010767108021899514,,3,10,15,15,Neutrophil,1,0.06616983226232935,10,4.132377803817445,9.39538486096213
MIOFlow,dm10,Clone_3840,0.0070627419834201,0.0023123816996395434,,3,35,46,46,Neutrophil,2,0.1449663979882648,35,2.0556227889900978,6.576694866473939
MIOFlow,dm10,Clone_3887,0.005258800980615667,0.00028893972008927704,,3,19,28,28,Monocyte,2,0.04869020778965274,19,3.476511776859283,13.785224414532609
MIOFlow,dm10,Clone_398,0.011872926445691498,0.0009851679719020184,,3,2,25,25,Meg,2,0.15351807517177313,2,4.455718918993581,12.844691127701376
MIOFlow,dm10,Clone_401,0.0052116001379854,0.002488959363481336,,3,2,21,21,undiff,0,0.009449906913408267,2,0.2927615511143181,6.016866547846647
MIOFlow,dm10,Clone_405,0.0057137282480040005,0.001239521545983281,,3,18,24,24,Monocyte,2,0.05375761713677556,18,4.660732777437484,15.991837219935185
MIOFlow,dm10,Clone_4205,0.005854088402655067,0.000245053754029043,,3,5,16,16,Baso,1,0.03581221833879433,5,5.6779224662861845,30.622954423981827
MIOFlow,dm10,Clone_4226,0.0035588844232035664,0.0019237249389643196,,3,11,42,42,Monocyte,1,0.012150251433044212,11,0.20838978733154445,6.251213172478858
MIOFlow,dm10,Clone_4276,0.006483426247487101,0.00042999943467639826,,3,2,23,23,Baso,2,0.1934655599160797,2,0.012509268371559253,3.7765158688102494
MIOFlow,dm10,Clone_4316,0.00820392654969,0.0015392594068949906,,3,11,9,9,Monocyte,2,0.04837580077314802,11,29.02447788355479,22.038395207847277
MIOFlow,dm10,Clone_4456,0.007271672073215967,0.0014184233756259993,,3,4,16,16,Monocyte,1,0.036943296178177924,4,0.13814141869561275,7.263852993390859
MIOFlow,dm10,Clone_4483,0.005352855394291999,0.0004293710760364029,,3,4,20,20,Neutrophil,2,0.1602617435581773,4,0.03898512500450519,4.865352645256264
MIOFlow,dm10,Clone_449,0.007694111045136701,0.0013635742371109357,,3,3,27,27,Monocyte,1,0.06868739538943391,3,0.27409014173352764,5.2429907844997965
MIOFlow,dm10,Clone_4571,0.006402730599511433,0.001302026895077721,,3,4,27,27,Baso,2,0.1357723332643678,4,0.25609418945890317,7.061109485182975
MIOFlow,dm10,Clone_4604,0.007674490591249733,0.00137496759657871,,3,4,25,25,Monocyte,2,0.05356076429417436,4,0.044939384982890546,3.0536306497695627
MIOFlow,dm10,Clone_4665,0.007972654122592,0.000619925984363608,,3,3,19,19,Neutrophil,3,0.14966562616430215,3,0.17695997318332657,9.240128549697486
MIOFlow,dm10,Clone_4774,0.008017780782076865,0.00040127463341926286,,3,12,10,10,Neutrophil,2,0.05335751573019172,12,3.799525885687359,11.968227690319242
MIOFlow,dm10,Clone_478,0.0061015863596468,0.001308309331257315,,3,2,20,20,undiff,0,0.005217821387869499,2,0.030646718481618086,7.412988228499486
MIOFlow,dm10,Clone_4948,0.0069545850767175664,0.0016202214974846258,,3,27,17,17,Monocyte,2,0.14859350629385978,27,3.57026365785626,15.907369625636797
MIOFlow,dm10,Clone_4968,0.010043534592750633,0.00179918264552922,,3,8,30,30,Monocyte,2,0.10429341441030007,8,0.5435719615590234,4.13910423885042
MIOFlow,dm10,Clone_4996,0.0079795083853144,0.00038366082906913786,,3,14,10,10,Neutrophil,1,0.07107146688614559,14,7.954690681829848,12.909653109980116
MIOFlow,dm10,Clone_5034,0.006938783518694934,0.0013252798222396658,,3,4,21,21,Baso,1,0.159610443251006,4,0.12845476877794174,6.51458597028454
MIOFlow,dm10,Clone_5046,0.004180510610686867,0.0016673923122731992,,3,2,25,25,Monocyte,2,0.036544332378646176,2,0.045417112350472855,3.935035469412358
MIOFlow,dm10,Clone_5198,0.0038635714339345663,0.001849738207573671,,3,5,15,15,Baso,2,0.07567549446073076,5,0.8724133041043036,8.464522614417485
MIOFlow,dm10,Clone_5252,0.004433863603682233,0.0012550688266108087,,3,9,21,21,undiff,0,0.014748342389116705,9,0.31226500236551347,7.85288886189962
MIOFlow,dm10,Clone_5287,0.008470204998627866,0.0013951799754717447,,3,3,19,19,Monocyte,1,0.04374899620840231,3,0.0590240697163808,2.86214589353189
MIOFlow,dm10,Clone_5404,0.006818555103071299,0.0012889369547371486,,3,23,33,33,Monocyte,2,0.05720455621213418,23,3.2381705817300763,14.366611171892627
MIOFlow,dm10,Clone_5480,0.015106070952541866,0.0001524856499834303,,3,10,16,16,Monocyte,3,0.12649564163123084,10,7.337588514932368,18.383384883823638
MIOFlow,dm10,Clone_5483,0.006220071249388066,0.0022153265689103877,,3,7,31,31,Baso,2,0.09449253928666737,7,0.04005269263211243,3.614142967506261
MIOFlow,dm10,Clone_5487,0.004714270415988633,0.0010378898113968106,,3,11,10,10,Mast,1,0.04127145001699628,11,0.7283743790979443,9.897448906559015
MIOFlow,dm10,Clone_5518,0.004558787343226633,0.001925339515525686,,3,4,17,17,undiff,0,0.014316176176095553,4,0.011291597163589453,2.3765065038163797
MIOFlow,dm10,Clone_5523,0.007372057181286601,0.0025708370814547564,,3,2,19,19,undiff,0,0.0050717912745230735,2,0.0014205264430334596,9.100217444356625
MIOFlow,dm10,Clone_5526,0.006007991020969633,0.000885874372098978,,3,3,17,17,Monocyte,1,0.031230358387934264,3,0.03602799911927636,5.257854544433243
MIOFlow,dm10,Clone_569,0.008497802121887266,0.0010251686588962498,,3,3,19,19,Monocyte,1,0.05450518504582877,3,0.07908025592995396,5.453396173682699
MIOFlow,dm10,Clone_5717,0.011201538369844602,0.0012168493211188022,,3,3,37,37,Mast,2,0.11087369308289872,3,0.8247957661025747,5.866889794030414
MIOFlow,dm10,Clone_5748,0.007246393960596234,0.0018910968279478723,,3,5,26,26,undiff,0,0.032069898139824284,5,0.034482824066289844,7.943323453209238
MIOFlow,dm10,Clone_5791,0.005818544800565567,0.0004059810064641935,,3,21,21,21,Baso,3,0.1665301798686713,21,4.142258093309941,17.87387451481119
MIOFlow,dm10,Clone_5793,0.007105438031759233,0.0019279893292713285,,3,8,12,12,Meg,1,0.05049900483188226,8,1.3444364651155936,5.807091296949124
MIOFlow,dm10,Clone_5842,0.0183037152417167,0.0013126015090344579,,3,11,31,31,Meg,1,0.21745360025943325,11,0.8956015221870341,8.828171208356217
MIOFlow,dm10,Clone_685,0.008407994930945167,0.001574246773335967,,3,21,18,18,Monocyte,2,0.0948658829099985,21,2.2438547105633093,9.754974854131712
MIOFlow,dm10,Clone_722,0.008100324729912033,0.0026902967228544074,,3,2,18,18,undiff,0,0.03728958569635448,2,0.014897505819378041,5.770397204110029
MIOFlow,dm10,Clone_766,0.0094968424788155,0.0015267883793066907,,3,38,37,37,Neutrophil,2,0.1210815502835224,38,3.508582348949434,9.398724839588569
MIOFlow,dm10,Clone_862,0.006019443376717733,0.002425224818933753,,3,3,21,21,undiff,0,0.030167572564979702,3,0.026815525245022287,6.807423705182
MIOFlow,dm10,Clone_965,0.010600551928587066,0.0018067266963796048,,3,9,11,11,Neutrophil,1,0.04335901937142737,9,0.32812961290615106,4.715085674223594
MIOFlow,dm10,Clone_971,0.012826460885259466,0.0007196681550655596,,3,3,29,29,Monocyte,2,0.06889340954070368,3,0.15478277288639583,18.18883813482805
MIOFlow,pc30,Clone_1099,17.833160237354555,1.531131220866182,,3,9,47,47,Neutrophil,1,0.053959359129898465,9,0.29777317698898875,3.337828069267898
MIOFlow,pc30,Clone_123,16.45865590888928,1.5013358600204805,,3,5,20,20,Monocyte,2,0.15722704683732244,5,0.037467114762215085,6.415137112580283
MIOFlow,pc30,Clone_1258,22.470324377033908,2.2520533574909676,,3,3,22,22,Mast,2,0.09900429193938569,3,20.624729215903553,26.133309849855884
MIOFlow,pc30,Clone_1301,11.254993613197305,1.1225778448342045,,3,4,30,30,Monocyte,1,0.03793767532434031,4,0.06186000294475383,6.19803119852318
MIOFlow,pc30,Clone_1305,13.979590402348682,3.19820229920976,,3,5,28,28,Meg,1,0.0179797039386251,5,0.5550304759957555,26.428597456370337
MIOFlow,pc30,Clone_1370,15.28077966024154,1.6571387816580267,,3,12,19,19,Baso,1,0.03926130705362045,12,0.3240291367958321,8.369059259531936
MIOFlow,pc30,Clone_1404,15.202236221050377,2.0588125195030824,,3,3,27,27,Monocyte,1,0.04995117992427936,3,0.00964406749029162,8.884967276354372
MIOFlow,pc30,Clone_1440,8.821287315171292,0.7265245989131177,,3,16,18,18,undiff,0,0.07226473897493672,16,0.22763692122432397,7.619776527099585
MIOFlow,pc30,Clone_1479,11.08610096371646,1.021526921729538,,3,7,17,17,Mast,2,0.1370584143059133,7,0.5230322542383166,7.563059149692875
MIOFlow,pc30,Clone_1562,15.105030691860923,2.5173723743059404,,3,2,23,23,Monocyte,1,0.041945954015674455,2,0.01161538143916909,3.522021547191701
MIOFlow,pc30,Clone_17,25.87784957259646,3.0352787693933774,,3,4,22,22,Mast,1,0.06494028098519304,4,0.6844030529191332,19.73125013077922
MIOFlow,pc30,Clone_1967,10.561203242692473,1.1269119964221732,,3,3,26,26,Monocyte,1,0.03640561259918894,3,0.020713241978456087,2.9477736277230657
MIOFlow,pc30,Clone_1972,13.851418314586448,0.7825898140524841,,3,7,13,13,Baso,2,0.13725123613922102,7,2.675025161902477,10.49052026525043
MIOFlow,pc30,Clone_1998,22.435825743257862,0.4319002026723507,,3,10,23,23,Monocyte,2,0.1423182842137415,10,6.949860529104069,30.72852575861241
MIOFlow,pc30,Clone_2039,13.596089510588532,3.76145631302547,,3,19,29,29,Monocyte,2,0.12277062374618217,19,2.7557158962022528,11.681538709433966
