GENE NAMES,,,,,,,,,,,,,,,,,,,,,,,,
Tmem40,Med25,Arl11,Tmem38b,,,,,,,4930481A15Rik,Cpt1a,,,,,,,,,,,,,
Rtcb,D5Ertd605e,Pecr,R3hdm4,,,,,,,Meis3,Sqle,,,,,,,,,,,,,
Stard4,Ano5,Mpeg1,Habp4,,,,,,,Chil5,St5,,,,,,,,,,,,,
Arhgef12,Rpa1,Platr6,P2rx1,,,,,,,Stambp,Mitd1,,,,,,,,,,,,,
Sla2,Ddx21,Galk1,Abcb1a,,,,,,,Gstt1,Fbxo21,,,,,,,,,,,,,
Coa7,Ppp6r3,B4galnt1,Srgap3,,,,,,,Matn4,Copb1,,,,,,,,,,,,,
Ccl27a,Myeov2,Zfp101,Pkia,,,,,,,Cpne8,Akr1e1,,,,,,,,,,,,,
Taf7,Vrk2,Brip1,Ifi44,,,,,,,Dkkl1,Stk39,,,,,,,,,,,,,
Gm20089,Ndufs5,Kel,Csad,,,,,,,Snrpn,Rcn3,,,,,,,,,,,,,
Abcb9,Rad21l,St3gal3,Slc18a2,,,,,,,Ly9,Klhdc1,,,,,,,,,,,,,
Smcr8,Slc29a1,Med30,Foxk1,,,,,,,Cd302,BC066028,,,,,,,,,,,,,
Tspan9,Gm28548,Gm26523,Golgb1,,,,,,,Ssh3,Car5b,,,,,,,,,,,,,
D330041H03Rik,Ifnlr1,Lsm8,C2cd4b,,,,,,,3110043O21Rik,Tnfsf9,,,,,,,,,,,,,
Xpnpep3,Gm44854,Dhrs13os,Gm11131,,,,,,,Hhat,Fbxo25,,,,,,,,,,,,,
2700081O15Rik,Seh1l,1700122D07Rik,Tmco4,,,,,,,Slc26a11,Sdpr,,,,,,,,,,,,,
Snhg8,Il1rl1,Bzw1,Gm1123,,,,,,,,Cyp4f16,,,,,,,,,,,,,
Nab2,Tmem217,Gm13485,Tagln,,,,,,,,Adam10,,,,,,,,,,,,,
Fancd2os,Mif,Pi4k2b,Wt1,,,,,,,,Lamc1,,,,,,,,,,,,,
Cyp2c44,Vrk1,Fech,Rbfox2,,,,,,,,Fam119a,,,,,,,,,,,,,
Pcdhb18,Arhgef1,Sdcbp2,Fchsd1,,,,,,,,Slc36a4,,,,,,,,,,,,,
Mmp16,Dock11,Mrvi1,Eid2,,,,,,,,BC023179,,,,,,,,,,,,,
Eif1,Alad,Mrgprd,Frmd4b,,,,,,,,Hscb,,,,,,,,,,,,,
Mmd2,Lsm7,Tmem150cos,Gm11961,,,,,,,,Dnajc7,,,,,,,,,,,,,
Prp2,Rpl8,Cenph,Prrc2b,,,,,,,,Ift52,,,,,,,,,,,,,
4931422A03Rik,Paox,Efcc1,St7l,,,,,,,,Prpf6,,,,,,,,,,,,,
Trmt11,Uqcrc1,Foxe3,Ski,,,,,,,,Gnpda2,,,,,,,,,,,,,
Cyp4f13,Mob3a,Map2k6,Sdc4,,,,,,,,Gpr125,,,,,,,,,,,,,
Olfr1532-ps1,Sdhb,Cstf2,Gata3,,,,,,,,Ndst2,,,,,,,,,,,,,
Gypc,1700003D09Rik,Gpn3,Msmo1,,,,,,,,Cyb5,,,,,,,,,,,,,
Klhdc10,Nek2,Slc26a1,Arf3,,,,,,,,Aldh18a1,,,,,,,,,,,,,
Sqrdl,Atxn7l1,Prim2,Nmur1,,,,,,,,Arhgap6,,,,,,,,,,,,,
Eef2,Rassf1,Ago2,Il16,,,,,,,,Nupr1,,,,,,,,,,,,,
Eid2b,AI504432,Itpa,1810011H11Rik,,,,,,,,3110007F17Rik,,,,,,,,,,,,,
Galnt12,1700030M09Rik,C1qbp,Spry1,,,,,,,,Gns,,,,,,,,,,,,,
Zfp407,Bsn,U2af1,Gm9958,,,,,,,,Auh,,,,,,,,,,,,,
Zdhhc17,Ppp1r14b,Abca9,Snap29,,,,,,,,Akt3,,,,,,,,,,,,,
Alcam,Stk16,Aim1l,Panx2,,,,,,,,Rsad2,,,,,,,,,,,,,
Eif1b,Esco1,Hdhd2,Cfap36,,,,,,,,Tbc1d17,,,,,,,,,,,,,
Dennd2a,Zdhhc13,Agtr1a,9230114J08Rik,,,,,,,,Plcb4,,,,,,,,,,,,,
Lama3,3110001I22Rik,Phgdh,Prr5l,,,,,,,,Nicn1,,,,,,,,,,,,,
Galnt7,Hacd1,Hmha1,Ergic1,,,,,,,,Mapre3,,,,,,,,,,,,,
Uap1,Adamts13,Chd3os,Zbp1,,,,,,,,Ik,,,,,,,,,,,,,
Sis,Sumo2,Psenen,Gpx8,,,,,,,,Klhl6,,,,,,,,,,,,,
Osgin1,Selo,Cisd1,Skap2,,,,,,,,Kdm3a,,,,,,,,,,,,,
Ppp1r18,Parvb,1700063A18Rik,Armc3,,,,,,,,Pccb,,,,,,,,,,,,,
Lamp2,Tubd1,Glrx5,Tmem237,,,,,,,,Ehd2,,,,,,,,,,,,,
0610009E02Rik,Galnt1,Gm11772,Nefh,,,,,,,,Ttc23,,,,,,,,,,,,,
Serpinb6a,Ceacam18,Kremen1,Mroh7,,,,,,,,Lrrc1,,,,,,,,,,,,,
Pfkp,Phgdh,A730020E08Rik,Crtc2,,,,,,,,Tspan4,,,,,,,,,,,,,
Ece1,Edil3,Gm37041,Slc39a6,,,,,,,,Maff,,,,,,,,,,,,,
Actr3b,Smap1,Gm26839,Cd177,,,,,,,,6030445D17Rik,,,,,,,,,,,,,
Sema4b,Rcc2,Serpinb5,D330050G23Rik,,,,,,,,Ctla2b,,,,,,,,,,,,,
Plxna1,Olfr1020,Hgh1,Nfic,,,,,,,,Olfr341,,,,,,,,,,,,,
Rasl11a,Slc12a9,Naip1,Id2,,,,,,,,2700007P21Rik,,,,,,,,,,,,,
Pdgfd,Snrnp70,Gtse1,Gprasp2,,,,,,,,Cops4,,,,,,,,,,,,,
Cxx1a,Pqbp1,Clp1,Gpr157,,,,,,,,Tspan6,,,,,,,,,,,,,
Ctsh,Gm16336,Jakmip1,Neurl1a,,,,,,,,6330577E15Rik,,,,,,,,,,,,,
Cpd,Zyx,Ptbp1,Dnajc3,,,,,,,,2210023G05Rik,,,,,,,,,,,,,
Trim12a,Gm37214,Mis18bp1,Sorbs2,,,,,,,,AV320801,,,,,,,,,,,,,
Msantd1,Sox2ot,Zan,Terf2ip,,,,,,,,B230118H07Rik,,,,,,,,,,,,,
Rps13,Ccdc163,Ubc,Rras,,,,,,,,Sfxn4,,,,,,,,,,,,,
Pla2g4a,Cherp,Gm15581,Rab40c,,,,,,,,Bag2,,,,,,,,,,,,,
Plch1,Carhsp1,Gdpd5,Aff1,,,,,,,,Slc25a4,,,,,,,,,,,,,
Ap4b1,Gdpd5,Bzrap1,Krt32,,,,,,,,Thumpd2,,,,,,,,,,,,,
Smtnl1,H2-M1,Gins1,Lbh,,,,,,,,Tmem60,,,,,,,,,,,,,
Fscn1,Acsbg2,Slirp,Pitpna,,,,,,,,Gulp1,,,,,,,,,,,,,
Skp1a,Pop1,Pcnx3,5330417H12Rik,,,,,,,,2310045A20Rik,,,,,,,,,,,,,
Irf2,Exo1,Csf2rb,Zfp324,,,,,,,,Muc13,,,,,,,,,,,,,
Calml4,Ndufv1,Muc6,Ltf,,,,,,,,Rad9b,,,,,,,,,,,,,
Rhbdd2,AK157302,Npepps,Etv6,,,,,,,,Batf2,,,,,,,,,,,,,
Myadm,Six3,Dlat,Bak1,,,,,,,,8430410K20Rik,,,,,,,,,,,,,
Rpl6,Jmjd4,Apool,Eml4,,,,,,,,Nsfl1c,,,,,,,,,,,,,
Vasp,Gxylt1,Alg5,Cdipt,,,,,,,,Ube3c,,,,,,,,,,,,,
Ebpl,Car6,Srsf6,Zmynd11,,,,,,,,Fbxo32,,,,,,,,,,,,,
Tnks1bp1,Tomt,Arhgef39,Trip10,,,,,,,,Art2b  // Art2b,,,,,,,,,,,,,
Dock9,Commd5,Gp6,Crim1,,,,,,,,Rbpms2,,,,,,,,,,,,,
Ift57,Sod1,2610020H08Rik,Crtap,,,,,,,,Lin7c,,,,,,,,,,,,,
Gm13546,Lrrc8c,Bmx,Gm10735,,,,,,,,Tarsl2,,,,,,,,,,,,,
Lpp,Tcf3,Bsn,6030498E09Rik,,,,,,,,Pkia,,,,,,,,,,,,,
Evi5,Marcksl1,Chchd1,Akap10,,,,,,,,BC051142,,,,,,,,,,,,,
B3gnt8,Lars2,Mis18a,Spink6,,,,,,,,Rbbp9,,,,,,,,,,,,,
Phf1,Hadhb,Ccdc12,Ampd2,,,,,,,,1200014M14Rik,,,,,,,,,,,,,
Csde1,Kdm2b,H2-Q6,Teddm1b,,,,,,,,Galc,,,,,,,,,,,,,
1600025M17Rik,Cyb561d1,Eif2s2,Atp6v1d,,,,,,,,Gnl3l,,,,,,,,,,,,,
Gm10369,Dynlt1a,Gpr26,Msantd4,,,,,,,,Ppm1a,,,,,,,,,,,,,
Gm15083,Sf3b4,Pptc7,Fzd1,,,,,,,,Cpxm1,,,,,,,,,,,,,
Zcchc24,Chil4,Lrpprc,1110037F02Rik,,,,,,,,Cct4,,,,,,,,,,,,,
Pcsk7,Pi4k2b,Rfc3,Arhgef26,,,,,,,,Abi2,,,,,,,,,,,,,
Pcf11,Coa3,Phf5a,Ntrk2,,,,,,,,Rab13,,,,,,,,,,,,,
1700048O20Rik,Ppp1cb,Zfp740,Cdc34b,,,,,,,,Zbtb38,,,,,,,,,,,,,
Ifit3,Gm20546,Pcdhgb2,Eef2,,,,,,,,Zfp27,,,,,,,,,,,,,
Pkd1,Hsp90ab1,Shmt2,Klhl7,,,,,,,,Fmnl2,,,,,,,,,,,,,
Rhoq,Ugdh,Sympk,Tcf25,,,,,,,,Clock,,,,,,,,,,,,,
Wars,Cep128,4930505N22Rik,Rit1,,,,,,,,Map3k12,,,,,,,,,,,,,
Dlx4,Hist1h2aa,Scn2b,Serinc3,,,,,,,,Gtf2i,,,,,,,,,,,,,
Vipr2,Tnfaip1,Gtpbp1,Prdx6,,,,,,,,Cdc42bpa,,,,,,,,,,,,,
Dag1,Rbfa,Alad,Rhbdf1,,,,,,,,Zfp799,,,,,,,,,,,,,
Rab20,Gad1os,Il1r1,Fermt1,,,,,,,,Ppme1,,,,,,,,,,,,,
Adprh,Wnt8b,Anapc5,Ticam1,,,,,,,,Ttc39b,,,,,,,,,,,,,
Spo11,Ttc39d,Ly86,1700023C21Rik,,,,,,,,Nipal2,,,,,,,,,,,,,
Insr,4930579C12Rik,Hypk,Il22ra2,,,,,,,,Rcor3,,,,,,,,,,,,,
Gpr108,C630028M04Rik,Kif14,4922502D21Rik,,,,,,,,Rhoj,,,,,,,,,,,,,
Fam107a,Kcnj5,Parp1,Uchl1,,,,,,,,Nxf2,,,,,,,,,,,,,
Tceal5,Blm,Anp32b,Tmem140,,,,,,,,Med23,,,,,,,,,,,,,
Lamb2,Clec11a,Mical2,Bbs1,,,,,,,,Ift172,,,,,,,,,,,,,
Unc5a,Metrn,Aunip,Dlg5,,,,,,,,S1pr1,,,,,,,,,,,,,
Rnf185,Sfpq,Fam64a,Rab11fip3,,,,,,,,Ahcyl2,,,,,,,,,,,,,
Prpsap2,Trem3,Rin3,Ppp1r11,,,,,,,,Slc17a8,,,,,,,,,,,,,
Mtmr1,Atp6ap2,Mettl8,Tmem158,,,,,,,,Kcnk5,,,,,,,,,,,,,
Itga2,Fitm1,P2ry10,Fcor,,,,,,,,Chchd7,,,,,,,,,,,,,
Rtp4,Hist1h2bc,Gm43920,Chpf2,,,,,,,,Myo1d,,,,,,,,,,,,,
Mctp1,Cd5l,1700009C05Rik,Pqlc2,,,,,,,,Gatad1,,,,,,,,,,,,,
Utrn,Abca7,Olfr283,Prkacb,,,,,,,,Fkbp7,,,,,,,,,,,,,
Vamp4,Cox8a,Dock11,Ifi203,,,,,,,,Mpdz,,,,,,,,,,,,,
9430076C15Rik,1700027F09Rik,Wdr24,Rcn1,,,,,,,,Zfp560,,,,,,,,,,,,,
Gm12301,Snrnp25,Sh2d4b,Abi2,,,,,,,,EG638904,,,,,,,,,,,,,
Gcnt2,Gm15672,Efcab11,Tmem94,,,,,,,,Adamts6,,,,,,,,,,,,,
Lypd5,Lyar,Gm10857,Tnfaip8,,,,,,,,Ift20,,,,,,,,,,,,,
Gm17396,Mis18bp1,Eed,Ankrd13d,,,,,,,,Slc16a12,,,,,,,,,,,,,
Isg20,Coro1a,Frg1,Pdlim5,,,,,,,,Smu1,,,,,,,,,,,,,
Maged2,Ccdc124,Dsn1,Inppl1,,,,,,,,Plscr2,,,,,,,,,,,,,
Il4,Olfr1324,Cab39,Ddit4,,,,,,,,Arhgef9,,,,,,,,,,,,,
Gpr180,A730098A19Rik,Gm17521,Gm16675,,,,,,,,Rps6ka6,,,,,,,,,,,,,
S100a11,Eno4,Prc1,Gm16519,,,,,,,,Eid2,,,,,,,,,,,,,
Smim7,Cp,Trim65,Tlr8,,,,,,,,Vps45,,,,,,,,,,,,,
Arid1b,Tbrg4,Avpr1a,Gm19301,,,,,,,,OTTMUSG00000022410,,,,,,,,,,,,,
1700007B14Rik,Mars2,Drg1,Wdr44,,,,,,,,Gimap5,,,,,,,,,,,,,
Oasl2,Rps19bp1,Krtap19-5,Syf2,,,,,,,,Lama4,,,,,,,,,,,,,
Ift88,Olfr570,Sema5a,Srxn1,,,,,,,,Olfr1444,,,,,,,,,,,,,
Bhlhe40,Polr2i,Ubn1,,,,,,,,,Phldb2,,,,,,,,,,,,,
Ankrd55,Zfp119a,E2f4,,,,,,,,,Nsdhl,,,,,,,,,,,,,
Ankrd63,Galnt10,Ppp1r14b,,,,,,,,,Stx4a,,,,,,,,,,,,,
Ptov1,C4a,Wbscr25,,,,,,,,,Gtpbp8,,,,,,,,,,,,,
Foxred2,Pgm3,BC055324,,,,,,,,,Ahcyl1,,,,,,,,,,,,,
Gm16262,Tmem205,Tekt4,,,,,,,,,Tmem176b,,,,,,,,,,,,,
Uqcrh,Mtpn,Psmb4,,,,,,,,,Eif2c3,,,,,,,,,,,,,
Arhgap28,Gm16091,Olfr389,,,,,,,,,Gprc5b,,,,,,,,,,,,,
4930413E15Rik,Fam189b,Gtf2e2,,,,,,,,,Dhx58,,,,,,,,,,,,,
Lamp1,Sipa1l2,Cxcr4,,,,,,,,,Net1,,,,,,,,,,,,,
6030442E23Rik,Wdr48,Fbxw4,,,,,,,,,Ddx19a,,,,,,,,,,,,,
4931406P16Rik,Dohh,Olfr1388,,,,,,,,,Prps1,,,,,,,,,,,,,
Adm,Cenpp,Fsbp,,,,,,,,,Slc12a2,,,,,,,,,,,,,
Akap10,Gm13872,Bclaf1,,,,,,,,,Dync2li1,,,,,,,,,,,,,
Ifit1,Dock10,Mrpl36,,,,,,,,,Nfia,,,,,,,,,,,,,
Gm44992,Zfp217,Ak6,,,,,,,,,Slc16a2,,,,,,,,,,,,,
Adgrg2,Csrp1,Aga,,,,,,,,,Zscan18,,,,,,,,,,,,,
Gm12216,Abcb4,Med8,,,,,,,,,Ei24,,,,,,,,,,,,,
Igsf11,Sapcd1,Nt5c2,,,,,,,,,Mmp23,,,,,,,,,,,,,
Hspa5,Hpgd,Klkb1,,,,,,,,,5730455O13Rik,,,,,,,,,,,,,
Neto2,Fam78b,Clnkos,,,,,,,,,Zc3h7b,,,,,,,,,,,,,
Phf11d,Calca,Tmem119,,,,,,,,,Itgb6,,,,,,,,,,,,,
Fbxo16,Olfr283,Cldn16,,,,,,,,,Adss,,,,,,,,,,,,,
Gm26600,Cxcr4,Nr1i2,,,,,,,,,5830443L24Rik,,,,,,,,,,,,,
Cd302,Fam221a,Arl6ip6,,,,,,,,,Rnf139,,,,,,,,,,,,,
Prrg2,Lamtor4,Eif3j1,,,,,,,,,2810408M09Rik,,,,,,,,,,,,,
Slc12a2,Fam105a,Tceb1,,,,,,,,,Ascc1,,,,,,,,,,,,,
Def8,Mtif2,Agpat5,,,,,,,,,EG331392,,,,,,,,,,,,,
Tnpo2,Hnrnpc,Atp5a1,,,,,,,,,Batf,,,,,,,,,,,,,
Eva1b,Fndc3b,Dmpk,,,,,,,,,EG666280,,,,,,,,,,,,,
Sacm1l,BC028528,Hk3,,,,,,,,,2310005E10Rik,,,,,,,,,,,,,
Trim5,Zmynd19,Ppp1r37,,,,,,,,,Zfp667,,,,,,,,,,,,,
Abcb1a,Prps2,Cnn3,,,,,,,,,Gm973,,,,,,,,,,,,,
Cdc42bpb,Gpr3,Il12a,,,,,,,,,Pex3,,,,,,,,,,,,,
Fam107b,Tbx21,4930579D09Rik,,,,,,,,,AB041803,,,,,,,,,,,,,
Car2,Tnfaip8l2,Pamr1,,,,,,,,,Irf6,,,,,,,,,,,,,
Apoe,Shfm1,1700030A11Rik,,,,,,,,,Selp,,,,,,,,,,,,,
Gm4841,B020004C17Rik,Spata2,,,,,,,,,D10Wsu102e,,,,,,,,,,,,,
Stau2,Srpk2,Acsm3,,,,,,,,,Zfp788,,,,,,,,,,,,,
Scrn1,Olfr1508,S1pr3,,,,,,,,,3222402P14Rik,,,,,,,,,,,,,
Hmgb4,Itgav,Olfr121,,,,,,,,,Gpr177,,,,,,,,,,,,,
Mill2,9530051G07Rik,Ska3,,,,,,,,,Zfp410,,,,,,,,,,,,,
Gpt2,Med9,Efr3b,,,,,,,,,Prkcdbp,,,,,,,,,,,,,
Selenbp1,Atp5h,Nt5dc2,,,,,,,,,4930506M07Rik,,,,,,,,,,,,,
4933406M09Rik,Taf1c,Tmbim6,,,,,,,,,Fn3k,,,,,,,,,,,,,
Bcas1os2,Ticrr,Naa40,,,,,,,,,4930455F23Rik,,,,,,,,,,,,,
Nbeal2,Ikzf1,Dlx6,,,,,,,,,Zfp286,,,,,,,,,,,,,
Nab1,Gm12462,Rgs9bp,,,,,,,,,Fbxo16,,,,,,,,,,,,,
Nfkbiz,Olfr297,1700039M15Rik,,,,,,,,,Vezf1,,,,,,,,,,,,,
Ubb,Pcna,Ints7,,,,,,,,,Sirt2,,,,,,,,,,,,,
Tpp1,Dph7,Gm21750,,,,,,,,,Gnai1,,,,,,,,,,,,,
Klf4,Gm37459,Myocd,,,,,,,,,Pkp4,,,,,,,,,,,,,
9130008F23Rik,Slc1a5,Farsb,,,,,,,,,Nsg1,,,,,,,,,,,,,
Olfr493,Casp3,Pcx,,,,,,,,,Acp6,,,,,,,,,,,,,
Qrich2,Iqgap1,Cldn34b2,,,,,,,,,Ctnna1,,,,,,,,,,,,,
Vpreb2,Phip,Cd53,,,,,,,,,1600012F09Rik,,,,,,,,,,,,,
Abca5,Atxn2l,Mettl17,,,,,,,,,Zfp37,,,,,,,,,,,,,
Chpf,Acvr1b,Nol6,,,,,,,,,Zc3h14,,,,,,,,,,,,,
Tnks2,Idh3g,Mphosph9,,,,,,,,,F2r,,,,,,,,,,,,,
Abhd5,Gng10,Rrp1b,,,,,,,,,Stxbp1,,,,,,,,,,,,,
Dbndd2,Mettl6,Acot10,,,,,,,,,Tbl1x,,,,,,,,,,,,,
Agpat4,Tfap2b,Suclg1,,,,,,,,,Armcx1,,,,,,,,,,,,,
Ppp1r11,Ubxn1,Psmb5,,,,,,,,,Camk2d,,,,,,,,,,,,,
Ccdc74a,Tspan18,Wdr46,,,,,,,,,Lat,,,,,,,,,,,,,
4930428O21Rik,Tyk2,Gm35507,,,,,,,,,Ncrna00153,,,,,,,,,,,,,
Srpr,Dhrs9,Gm26773,,,,,,,,,Epb4.1,,,,,,,,,,,,,
Nsg1,Gm20757,Msantd2,,,,,,,,,Apool,,,,,,,,,,,,,
Reep3,F8,Gars,,,,,,,,,Galnt6,,,,,,,,,,,,,
Gm13112,Dbf4,Ncf1,,,,,,,,,Chst14,,,,,,,,,,,,,
Rin1,Cndp2,Alyref2,,,,,,,,,Tmem38a,,,,,,,,,,,,,
Insm1,Dtx4,Ccsap,,,,,,,,,Vmn2r37,,,,,,,,,,,,,
Morf4l2,BC030867,Gadd45a,,,,,,,,,Ppp2r2b,,,,,,,,,,,,,
Rplp2,Psmb6,Ptges2,,,,,,,,,Pcyt1b,,,,,,,,,,,,,
Gm10030,Gm15324,Zranb3,,,,,,,,,Pygm,,,,,,,,,,,,,
Gm26774,4930578C19Rik,Bdp1,,,,,,,,,Olfr632,,,,,,,,,,,,,
Grik5,Isyna1,DHRSX,,,,,,,,,Msmp,,,,,,,,,,,,,
Sfxn5,Olfr744,Cfap20,,,,,,,,,Eef2,,,,,,,,,,,,,
Abca15,Rnps1,Unc5c,,,,,,,,,Tjp1,,,,,,,,,,,,,
Xbp1,Atox1,Entpd6,,,,,,,,,4931406C07Rik,,,,,,,,,,,,,
Ifnab,Ltbp2,Slco3a1,,,,,,,,,Fap,,,,,,,,,,,,,
Rps15a,Inip,Sars2,,,,,,,,,Atad1,,,,,,,,,,,,,
Olfr308,Gm21847,Olfr828,,,,,,,,,Tdrkh,,,,,,,,,,,,,
Tmem8,Csf3,Mrps35,,,,,,,,,2400003C14Rik,,,,,,,,,,,,,
Cdh1,Uck1,Cdca2,,,,,,,,,Pcmtd2,,,,,,,,,,,,,
Crispld1,4932414J04Rik,Rad21,,,,,,,,,Slc14a1,,,,,,,,,,,,,
Zfp616,Ppm1g,Gas2l2,,,,,,,,,Ddx58,,,,,,,,,,,,,
Rnd2,Serpinb1b,Gpc4,,,,,,,,,Xrcc4,,,,,,,,,,,,,
Tlcd2,Gm12295,Polr3k,,,,,,,,,Clic4,,,,,,,,,,,,,
Fam134b,Unc5c,Ccng2,,,,,,,,,Ctsl,,,,,,,,,,,,,
Ctnnd1,Rbmx,Inhbb,,,,,,,,,Phlda2,,,,,,,,,,,,,
Tmem55b,Foxk2,Papss2,,,,,,,,,Bdh2,,,,,,,,,,,,,
Erg,Sae1,Bccip,,,,,,,,,Paip1,,,,,,,,,,,,,
Ifi44l,Gm7538,Gm45229,,,,,,,,,Capn3,,,,,,,,,,,,,
Stk3,Mal,Wdsub1,,,,,,,,,Gpx8,,,,,,,,,,,,,
Rgmb,Mapre2,Arl6ip4,,,,,,,,,9130011E15Rik,,,,,,,,,,,,,
Timp2,Trim59,Arhgap44,,,,,,,,,Phc1,,,,,,,,,,,,,
Asb13,Olfr190,Olfr1085,,,,,,,,,Abl1,,,,,,,,,,,,,
Prrc2b,Sap30,Psmb2,,,,,,,,,Thtpa,,,,,,,,,,,,,
Exoc3l,Spink11,Mettl18,,,,,,,,,1810020D17Rik,,,,,,,,,,,,,
4930505K14Rik,Galk1,2900005J15Rik,,,,,,,,,,,,,,,,,,,,,,
Snx6,Lsm8,Prmt3,,,,,,,,,,,,,,,,,,,,,,
Zfand3,Chrna6,Akirin2,,,,,,,,,,,,,,,,,,,,,,
Mast4,Napsa,Gm20753,,,,,,,,,,,,,,,,,,,,,,
Rps12-ps3,Dnah8,Lrp8,,,,,,,,,,,,,,,,,,,,,,
Dync1i2,Nudt7,Lrrc59,,,,,,,,,,,,,,,,,,,,,,
Tfec,Heatr6,U2af1l4,,,,,,,,,,,,,,,,,,,,,,
Olfr971,Eme1,Ptgr1,,,,,,,,,,,,,,,,,,,,,,
Anks6,Hist1h1b,Dennd5b,,,,,,,,,,,,,,,,,,,,,,
Olfr957,Fancd2,Yy2,,,,,,,,,,,,,,,,,,,,,,
Aldh4a1,Casp7,Luc7l3,,,,,,,,,,,,,,,,,,,,,,
Gm43146,Rangap1,Fscn3,,,,,,,,,,,,,,,,,,,,,,
Lpcat3,Clec4f,G0s2,,,,,,,,,,,,,,,,,,,,,,
Ikzf4,Eef1b2,Gm26521,,,,,,,,,,,,,,,,,,,,,,
Dnali1,Trim42,A530058N18Rik,,,,,,,,,,,,,,,,,,,,,,
Vps26a,Gar1,Scgb3a2,,,,,,,,,,,,,,,,,,,,,,
Ccl20,Tmem151b,Arl2bp,,,,,,,,,,,,,,,,,,,,,,
Tie1,Tmem256,9130401M01Rik,,,,,,,,,,,,,,,,,,,,,,
Olfr1055,Eif2s1,Wdr43,,,,,,,,,,,,,,,,,,,,,,
P3h4,Reep5,Gm16055,,,,,,,,,,,,,,,,,,,,,,
Lrpap1,Cds2,Recql4,,,,,,,,,,,,,,,,,,,,,,
Srebf2,Ank3,Cdkl5,,,,,,,,,,,,,,,,,,,,,,
Ripk1,Iglv3,G6pc2,,,,,,,,,,,,,,,,,,,,,,
Crtc1,Chtf18,Usp14,,,,,,,,,,,,,,,,,,,,,,
Ahr,Peg3,Abcb4,,,,,,,,,,,,,,,,,,,,,,
Fpgt,Inpp5f,Gtf2ird1,,,,,,,,,,,,,,,,,,,,,,
Trappc9,Ppp2r5b,Cnot6,,,,,,,,,,,,,,,,,,,,,,
Snx15,Sf3a3,2610028H24Rik,,,,,,,,,,,,,,,,,,,,,,
Olfr1495,Mgat3,Clec5a,,,,,,,,,,,,,,,,,,,,,,
Kif23,Cux1,Dhfr,,,,,,,,,,,,,,,,,,,,,,
Gm42372,Kif15,Ankrd34b,,,,,,,,,,,,,,,,,,,,,,
Sepn1,Sympk,Cks1brt,,,,,,,,,,,,,,,,,,,,,,
Gm26753,Pprc1,Wnt7b,,,,,,,,,,,,,,,,,,,,,,
Mib1,Dpp4,Dscc1,,,,,,,,,,,,,,,,,,,,,,
Tmem106b,Aurkb,Mybl2,,,,,,,,,,,,,,,,,,,,,,
Cdc42bpa,B4galt1,Gapdhs,,,,,,,,,,,,,,,,,,,,,,
Gm11749,Spata22,Mfsd6l,,,,,,,,,,,,,,,,,,,,,,
Smim14,Vars,,,,,,,,,,,,,,,,,,,,,,,
Eif4b,Csrnp2,,,,,,,,,,,,,,,,,,,,,,,
Slc19a1,Tbc1d22bos,,,,,,,,,,,,,,,,,,,,,,,
Vmn1r236,Tmem129,,,,,,,,,,,,,,,,,,,,,,,
1700012I11Rik,Lrrc8dos,,,,,,,,,,,,,,,,,,,,,,,
Dmxl2,Dhfr,,,,,,,,,,,,,,,,,,,,,,,
Mpp6,Bmp15,,,,,,,,,,,,,,,,,,,,,,,
Gm43645,Gp5,,,,,,,,,,,,,,,,,,,,,,,
Stx4a,Dhx9,,,,,,,,,,,,,,,,,,,,,,,
Duxf3,Scnn1g,,,,,,,,,,,,,,,,,,,,,,,
Trpc6,Mta3,,,,,,,,,,,,,,,,,,,,,,,
Orai1,Ubl4a,,,,,,,,,,,,,,,,,,,,,,,
Pi4ka,Olfr398,,,,,,,,,,,,,,,,,,,,,,,
Gm17430,Ak6,,,,,,,,,,,,,,,,,,,,,,,
Fam184a,Tprn,,,,,,,,,,,,,,,,,,,,,,,
Idh3b,Cfap74,,,,,,,,,,,,,,,,,,,,,,,
Kirrel3os,Gprc6a,,,,,,,,,,,,,,,,,,,,,,,
Gp2,Gm11697,,,,,,,,,,,,,,,,,,,,,,,
Gfi1,Tpx2,,,,,,,,,,,,,,,,,,,,,,,
Epm2a,Vmn1r203,,,,,,,,,,,,,,,,,,,,,,,
Cdk14,Gm43735,,,,,,,,,,,,,,,,,,,,,,,
Ttc39b,Cyp2d26,,,,,,,,,,,,,,,,,,,,,,,
Cd276,Cdk5rap2,,,,,,,,,,,,,,,,,,,,,,,
Ctf1,Drg1,,,,,,,,,,,,,,,,,,,,,,,
Atpaf1,Arhgap22,,,,,,,,,,,,,,,,,,,,,,,
Hnrnph3,Prmt7,,,,,,,,,,,,,,,,,,,,,,,
AI314180,Phf23,,,,,,,,,,,,,,,,,,,,,,,
Tjp2,Tmed2,,,,,,,,,,,,,,,,,,,,,,,
Hdac9,Spn,,,,,,,,,,,,,,,,,,,,,,,
S1pr1,Arhgap30,,,,,,,,,,,,,,,,,,,,,,,
Frmd4b,Duxbl3,,,,,,,,,,,,,,,,,,,,,,,
1500009C09Rik,Cxcr2,,,,,,,,,,,,,,,,,,,,,,,
Plekha5,Grm6,,,,,,,,,,,,,,,,,,,,,,,
Gm4981,Ndufs8,,,,,,,,,,,,,,,,,,,,,,,
Slc46a3,Hacd2,,,,,,,,,,,,,,,,,,,,,,,
